Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:47:05,2022-10-29 20:47:07,1.720s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromGalleryAttachment-Button""), 0)",,"User click ""Image From Gallery"" button",,2022-10-29 20:47:07,2022-10-29 20:47:07,0.182s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Image-AddImageFromFiles-RECENT FILES""), 0, STOP_ON_FAILURE)",,"Success to ""Add Image from Gallery"" on Group Chat",,2022-10-29 20:47:07,2022-10-29 20:47:09,1.756s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-17,,,,2022-10-29 20:47:09,2022-10-29 20:48:01,51.550s,FAILED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:47:10,2022-10-29 20:47:29,19.501s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:47:29,2022-10-29 20:47:30,0.899s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageOnGroupChat2""), 0)",,,,2022-10-29 20:47:30,2022-10-29 20:48:01,30.736s,FAILED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-18,,,,2022-10-29 20:48:01,2022-10-29 20:48:27,26.261s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:48:01,2022-10-29 20:48:21,19.497s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:48:21,2022-10-29 20:48:21,0.935s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-29 20:48:21,2022-10-29 20:48:22,1.033s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:48:22,2022-10-29 20:48:24,1.675s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromCameraAttachment-Button""), 0)",,"User click ""Image From Camera"" button",,2022-10-29 20:48:24,2022-10-29 20:48:24,0.155s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/shutterCamera-Button""), 0, STOP_ON_FAILURE)",,"User click ""Shutter Camera"" button",,2022-10-29 20:48:24,2022-10-29 20:48:26,1.584s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CheckCameraButton""), 0)",,"User click ""Check"" button on Camera",,2022-10-29 20:48:26,2022-10-29 20:48:27,1.096s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-19,,,,2022-10-29 20:48:27,2022-10-29 20:48:54,27.437s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:48:27,2022-10-29 20:48:48,20.151s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:48:48,2022-10-29 20:48:48,0.177s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-29 20:48:48,2022-10-29 20:48:49,1.121s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:48:49,2022-10-29 20:48:50,1.640s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-29 20:48:50,2022-10-29 20:48:52,1.903s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-29 20:48:52,2022-10-29 20:48:53,0.210s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MP4 FILE""), 0)",,User click Video with MP4 Format,,2022-10-29 20:48:53,2022-10-29 20:48:54,1.842s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-20,,,,2022-10-29 20:48:54,2022-10-29 20:49:35,40.322s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:48:55,2022-10-29 20:49:13,18.693s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:49:13,2022-10-29 20:49:14,0.917s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-29 20:49:14,2022-10-29 20:49:15,0.988s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:49:15,2022-10-29 20:49:17,1.669s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-29 20:49:17,2022-10-29 20:49:17,0.173s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-29 20:49:17,2022-10-29 20:49:19,1.789s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MOV Files2""), 0)",,User click Video with MOV Format,,2022-10-29 20:49:19,2022-10-29 20:49:21,2.003s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/FormatFileNotAllowed""), 0)",,,,2022-10-29 20:49:21,2022-10-29 20:49:35,13.762s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-21,,,,2022-10-29 20:49:35,2022-10-29 20:50:01,25.731s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:49:35,2022-10-29 20:49:54,18.632s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:49:54,2022-10-29 20:49:55,0.955s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-29 20:49:55,2022-10-29 20:49:56,1.242s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:49:56,2022-10-29 20:49:58,1.674s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,Navigate user to user files,,2022-10-29 20:49:58,2022-10-29 20:49:58,0.162s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentsMenuOnFile""), 0)",,"User click ""Document & Video"" button",,2022-10-29 20:49:58,2022-10-29 20:49:59,1.352s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/XLSX Doc - Recent File""), 0)",,User click Document with XLSX Format,,2022-10-29 20:49:59,2022-10-29 20:50:01,1.502s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-22,,,,2022-10-29 20:50:01,2022-10-29 20:50:28,27.512s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:50:01,2022-10-29 20:50:21,20.178s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:50:21,2022-10-29 20:50:21,0.206s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-29 20:50:21,2022-10-29 20:50:22,1.017s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-29 20:50:22,2022-10-29 20:50:24,1.633s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,Navigate user to user files,,2022-10-29 20:50:24,2022-10-29 20:50:24,0.174s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio button - Files""), 0)",,"User click ""Audio"" button",,2022-10-29 20:50:24,2022-10-29 20:50:26,1.801s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio File - Files""), 0)",,"User click ""Audio"" file",,2022-10-29 20:50:26,2022-10-29 20:50:28,2.087s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-23,,,,2022-10-29 20:50:28,2022-10-29 20:50:52,23.684s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 20:50:28,2022-10-29 20:50:48,20.003s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 20:50:48,2022-10-29 20:50:49,0.192s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownButtonOnTheUpperRightSide-Button""), 0)",,"User click ""Group Chat"" Drop down button on the upper right side",,2022-10-29 20:50:49,2022-10-29 20:50:50,1.775s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownGroupChat-Button""), 0)",,"User click ""Group Chat"" button in dropdown menu",,2022-10-29 20:50:50,2022-10-29 20:50:52,1.321s,PASSED
