Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 21:48:29,2022-10-29 21:48:30,1.801s,PASSED
"for ([i = 1, i <= 4, (i++)])",,,,2022-10-29 21:48:30,2022-10-29 21:48:31,0.930s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CopyTextButton""), 0)",,"User click ""Copy"" button",,2022-10-29 21:48:31,2022-10-29 21:49:02,31.066s,FAILED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-38,,,,2022-10-29 21:49:02,2022-10-29 21:49:40,37.672s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 21:49:03,2022-10-29 21:49:23,20.028s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-29 21:49:23,2022-10-29 21:49:23,0.168s,PASSED
"for ([i = 1, i <= 4, (i++)])",,,,2022-10-29 21:49:23,2022-10-29 21:49:25,1.503s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CopyTextButton""), 0)",,"User click ""Copy"" button",,2022-10-29 21:49:25,2022-10-29 21:49:40,15.385s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Group Chat/AssertCopyTextToClipBoard""), 0)",,,,2022-10-29 21:49:40,2022-10-29 21:49:40,0.219s,PASSED
