Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Group Chat/AssertCopyTextToClipBoard""), 0)",,,,2022-10-30 02:56:41,2022-10-30 02:56:41,0.103s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-15,,,,2022-10-30 02:56:41,2022-10-30 02:57:08,27.114s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:56:42,2022-10-30 02:57:00,18.199s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:57:00,2022-10-30 02:57:01,1.425s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" Field",,2022-10-30 02:57:01,2022-10-30 02:57:03,1.701s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MentionUser-Button""), 0)",,"User click ""@"" button",,2022-10-30 02:57:03,2022-10-30 02:57:04,1.375s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MentionAllUserOnChat-Button""), 0)",,"User click ""Mention All User"" button",,2022-10-30 02:57:04,2022-10-30 02:57:05,0.940s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-30 02:57:05,2022-10-30 02:57:06,1.208s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Group Chat/AssertMentionAllUser""), 2)",,Success Mentioned All User on Group Chat,,2022-10-30 02:57:06,2022-10-30 02:57:08,2.083s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-16,,,,2022-10-30 02:57:08,2022-10-30 02:57:37,28.188s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:57:09,2022-10-30 02:57:29,19.806s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:57:29,2022-10-30 02:57:29,0.127s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 02:57:29,2022-10-30 02:57:30,1.358s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 02:57:30,2022-10-30 02:57:32,1.570s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromGalleryAttachment-Button""), 0)",,"User click ""Image From Gallery"" button",,2022-10-30 02:57:32,2022-10-30 02:57:32,0.154s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Image-AddImageFromFiles-RECENT FILES""), 0, STOP_ON_FAILURE)",,"Success to ""Add Image from Gallery"" on Group Chat",,2022-10-30 02:57:32,2022-10-30 02:57:34,1.889s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 02:57:34,2022-10-30 02:57:37,3.023s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-17,,,,2022-10-30 02:57:37,2022-10-30 02:58:09,31.957s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:57:37,2022-10-30 02:57:56,18.461s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:57:56,2022-10-30 02:57:57,1.292s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 02:57:57,2022-10-30 02:58:00,3.023s,PASSED
"for ([i = 1, i <= 3, (i++)])",,,,2022-10-30 02:58:00,2022-10-30 02:58:01,1.309s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DownloadImageButtonGroupChat""), 0)",,,,2022-10-30 02:58:01,2022-10-30 02:58:01,0.190s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 02:58:01,2022-10-30 02:58:04,3.040s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-NotifStartDownload""), 0)",,,,2022-10-30 02:58:04,2022-10-30 02:58:05,0.223s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-Downloaded""), 0)",,,,2022-10-30 02:58:05,2022-10-30 02:58:07,2.165s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/OPEN URL Downloaded Image""), 1)",,,,2022-10-30 02:58:07,2022-10-30 02:58:07,0.128s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Media not found-OPEN IMAGE""), 2, OPTIONAL)",,,,2022-10-30 02:58:07,2022-10-30 02:58:09,1.775s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-18,,,,2022-10-30 02:58:09,2022-10-30 02:58:35,26.329s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:58:09,2022-10-30 02:58:29,20.239s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:58:29,2022-10-30 02:58:29,0.140s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 02:58:29,2022-10-30 02:58:31,1.362s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 02:58:31,2022-10-30 02:58:32,1.590s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromCameraAttachment-Button""), 0)",,"User click ""Image From Camera"" button",,2022-10-30 02:58:32,2022-10-30 02:58:32,0.175s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/shutterCamera-Button""), 0, STOP_ON_FAILURE)",,"User click ""Shutter Camera"" button",,2022-10-30 02:58:32,2022-10-30 02:58:34,1.547s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CheckCameraButton""), 0)",,"User click ""Check"" button on Camera",,2022-10-30 02:58:34,2022-10-30 02:58:35,1.063s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-19,,,,2022-10-30 02:58:35,2022-10-30 02:59:02,27.144s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:58:35,2022-10-30 02:58:54,18.599s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:58:54,2022-10-30 02:58:55,1.303s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 02:58:55,2022-10-30 02:58:57,1.383s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 02:58:57,2022-10-30 02:58:58,1.651s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-30 02:58:58,2022-10-30 02:59:00,1.834s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-30 02:59:00,2022-10-30 02:59:00,0.272s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MP4 FILE""), 0)",,User click Video with MP4 Format,,2022-10-30 02:59:00,2022-10-30 02:59:02,1.839s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-20,,,,2022-10-30 02:59:02,2022-10-30 02:59:43,40.740s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:59:02,2022-10-30 02:59:21,18.624s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 02:59:21,2022-10-30 02:59:22,1.298s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 02:59:22,2022-10-30 02:59:24,1.316s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 02:59:24,2022-10-30 02:59:25,1.555s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-30 02:59:25,2022-10-30 02:59:25,0.142s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-30 02:59:25,2022-10-30 02:59:27,1.771s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MOV Files2""), 0)",,User click Video with MOV Format,,2022-10-30 02:59:27,2022-10-30 02:59:29,2.075s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/FormatFileNotAllowed""), 0)",,,,2022-10-30 02:59:29,2022-10-30 02:59:43,13.663s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-21,,,,2022-10-30 02:59:43,2022-10-30 03:00:10,27.033s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 02:59:43,2022-10-30 03:00:03,19.644s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 03:00:03,2022-10-30 03:00:03,0.155s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 03:00:03,2022-10-30 03:00:04,1.478s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 03:00:04,2022-10-30 03:00:06,1.529s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,Navigate user to user files,,2022-10-30 03:00:06,2022-10-30 03:00:07,1.264s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentsMenuOnFile""), 0)",,"User click ""Document & Video"" button",,2022-10-30 03:00:07,2022-10-30 03:00:08,0.740s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/XLSX Doc - Recent File""), 0)",,User click Document with XLSX Format,,2022-10-30 03:00:08,2022-10-30 03:00:10,1.970s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-22,,,,2022-10-30 03:00:10,2022-10-30 03:00:37,27.148s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 03:00:10,2022-10-30 03:00:30,19.841s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 03:00:30,2022-10-30 03:00:30,0.104s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 03:00:30,2022-10-30 03:00:32,2.049s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-30 03:00:32,2022-10-30 03:00:33,0.918s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,Navigate user to user files,,2022-10-30 03:00:33,2022-10-30 03:00:34,1.176s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio button - Files""), 0)",,"User click ""Audio"" button",,2022-10-30 03:00:34,2022-10-30 03:00:35,0.761s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio File - Files""), 0)",,"User click ""Audio"" file",,2022-10-30 03:00:35,2022-10-30 03:00:37,2.065s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-23,,,,2022-10-30 03:00:37,2022-10-30 03:01:01,23.974s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 03:00:37,2022-10-30 03:00:57,19.662s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 03:00:57,2022-10-30 03:00:57,0.119s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownButtonOnTheUpperRightSide-Button""), 0)",,"User click ""Group Chat"" Drop down button on the upper right side",,2022-10-30 03:00:57,2022-10-30 03:00:59,2.193s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownGroupChat-Button""), 0)",,"User click ""Group Chat"" button in dropdown menu",,2022-10-30 03:00:59,2022-10-30 03:01:01,1.762s,PASSED
