Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""cicle.staging/Board/Card/AddNewCard-Button""), 0)",,"User click ""Add New Card"" button",,2022-10-29 14:39:18,2022-10-29 14:39:21,2.169s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/YourCardName-Field""), 0)",,"User click ""Your Card Name"" field",,2022-10-29 14:39:21,2022-10-29 14:39:21,0.197s,PASSED
"setText(findTestObject(""cicle.staging/Board/Card/YourCardName-Field""), findTestData(""Board/Card/CardName"").getValue(1, 2), 0)",,"User Input Empty Text in ""Your Card Name"" field",,2022-10-29 14:39:21,2022-10-29 14:39:21,0.155s,PASSED
"tap(findTestObject(""cicle.staging/Board/Check-Button""), 0)",,"User click ""Check"" button",,2022-10-29 14:39:21,2022-10-29 14:39:21,0.107s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-06,,,,2022-10-29 14:39:21,2022-10-29 14:39:53,31.398s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:39:21,2022-10-29 14:39:43,22.132s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-29 14:39:43,2022-10-29 14:39:44,0.194s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:39:44,2022-10-29 14:39:45,1.300s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-Button""), 0)",,"User click ""Label"" button",,2022-10-29 14:39:45,2022-10-29 14:39:47,1.641s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-CreateNewLabel""), 0, OPTIONAL)",,"User click ""New Label"" button",,2022-10-29 14:39:47,2022-10-29 14:39:47,0.785s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), 0)",,"User click ""Name your label"" field",,2022-10-29 14:39:47,2022-10-29 14:39:48,0.186s,PASSED
"setText(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), findTestData(""Board/Label/LabelName"").getValue(1, 1), 0)",,"User Input Text ""Name of Label""",,2022-10-29 14:39:48,2022-10-29 14:39:48,0.811s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/LabelColor-Green01""), 0)",,"User click one of ""Label Color""",,2022-10-29 14:39:48,2022-10-29 14:39:49,0.924s,PASSED
hideKeyboard(),,User Hide Keyboard,,2022-10-29 14:39:49,2022-10-29 14:39:50,0.466s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/SubmitLabel-Button""), 0)",,User click Submit Button,,2022-10-29 14:39:50,2022-10-29 14:39:52,2.560s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Label/Assertion-Label-CreatingLabelForThisBoardSuccess""), 0)",,User get notificiation creating Label for this Board Success,,2022-10-29 14:39:52,2022-10-29 14:39:53,0.142s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-07,,,,2022-10-29 14:39:53,2022-10-29 14:40:22,29.227s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:39:53,2022-10-29 14:40:15,22.372s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-29 14:40:15,2022-10-29 14:40:15,0.134s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:40:15,2022-10-29 14:40:16,1.092s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-Button""), 0)",,"User click ""Label"" button",,2022-10-29 14:40:16,2022-10-29 14:40:18,1.787s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-CreateNewLabel""), 3, OPTIONAL)",,"User click ""New Label"" button",,2022-10-29 14:40:18,2022-10-29 14:40:19,0.829s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), 0)",,"User click ""Name your label"" field",,2022-10-29 14:40:19,2022-10-29 14:40:19,0.141s,PASSED
"setText(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), findTestData(""Board/Label/LabelName"").getValue(1, 2), 0)",,"User Input Empty ""Name of Label""",,2022-10-29 14:40:19,2022-10-29 14:40:20,0.834s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/LabelColor-Navy01""), 0)",,"User click one of ""Label Color""",,2022-10-29 14:40:20,2022-10-29 14:40:20,0.132s,PASSED
hideKeyboard(),,User Hide Keyboard,,2022-10-29 14:40:20,2022-10-29 14:40:21,0.467s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/SubmitLabel-Button""), 0)",,"User click ""Submit"" Button",,2022-10-29 14:40:21,2022-10-29 14:40:22,1.110s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-08,,,,2022-10-29 14:40:22,2022-10-29 14:40:51,29.092s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:40:22,2022-10-29 14:40:44,22.273s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-29 14:40:44,2022-10-29 14:40:44,0.129s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:40:44,2022-10-29 14:40:45,0.871s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-29 14:40:45,2022-10-29 14:40:47,2.099s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell me your comment here"" field",,2022-10-29 14:40:47,2022-10-29 14:40:48,0.186s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), findTestData(""Board/Comment/Comment"").getValue(1, 1), 0)",,"User input text comment in ""Tell me your comment here"" field",,2022-10-29 14:40:48,2022-10-29 14:40:49,1.757s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/SubmitButton-Comment""), 0)",,"User click "" Submit "" button",,2022-10-29 14:40:49,2022-10-29 14:40:51,1.522s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-09,,,,2022-10-29 14:40:51,2022-10-29 14:41:20,29.541s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:40:51,2022-10-29 14:41:14,22.443s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-29 14:41:14,2022-10-29 14:41:14,0.136s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:41:14,2022-10-29 14:41:15,0.857s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-29 14:41:15,2022-10-29 14:41:17,2.250s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell me your comment here"" field",,2022-10-29 14:41:17,2022-10-29 14:41:17,0.168s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), findTestData(""Board/Comment/Comment"").getValue(1, 2), 0)",,"User input empty text comment in ""Tell me your comment here"" field",,2022-10-29 14:41:17,2022-10-29 14:41:19,1.714s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/SubmitButton-Comment""), 0)",,"User click "" Submit "" button",,2022-10-29 14:41:19,2022-10-29 14:41:20,1.541s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/Assertion-CommentCantBeEmpty""), 0, STOP_ON_FAILURE)",,"Showing alert message ""comments can't be empty""",,2022-10-29 14:41:20,2022-10-29 14:41:20,0.101s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-10,,,,2022-10-29 14:41:20,2022-10-29 14:41:53,32.940s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:41:21,2022-10-29 14:41:43,22.313s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" Menu",,2022-10-29 14:41:43,2022-10-29 14:41:43,0.191s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:41:43,2022-10-29 14:41:44,1.072s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-29 14:41:44,2022-10-29 14:41:46,2.129s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell your comment here"" field",,2022-10-29 14:41:46,2022-10-29 14:41:47,0.171s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,"User click ""+"" on toolbar add comment",,2022-10-29 14:41:47,2022-10-29 14:41:49,2.781s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,"User click ""Image""button",,2022-10-29 14:41:49,2022-10-29 14:41:50,0.686s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,"User click ""By URL"" button",,2022-10-29 14:41:50,2022-10-29 14:41:51,1.001s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,"User click ""URL""field",,2022-10-29 14:41:51,2022-10-29 14:41:52,0.762s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), findTestData(""Board/URL/URL"").getValue(1, 1), 0)",,"User input valid ""URL""",,2022-10-29 14:41:52,2022-10-29 14:41:52,0.122s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,"User click ""Insert"" Button",,2022-10-29 14:41:52,2022-10-29 14:41:53,1.507s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-11,,,,2022-10-29 14:41:53,2022-10-29 14:42:56,1m - 2.931s,FAILED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:41:54,2022-10-29 14:42:16,22.217s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" Menu",,2022-10-29 14:42:16,2022-10-29 14:42:16,0.128s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-29 14:42:16,2022-10-29 14:42:17,0.919s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-29 14:42:17,2022-10-29 14:42:20,2.661s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell your comment here"" field",,2022-10-29 14:42:20,2022-10-29 14:42:20,0.178s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,"User click ""+"" on toolbar add comment",,2022-10-29 14:42:20,2022-10-29 14:42:23,2.780s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,"User click ""Image""button",,2022-10-29 14:42:23,2022-10-29 14:42:23,0.689s,PASSED
"checkElement(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,"User click ""By URL"" button",,2022-10-29 14:42:23,2022-10-29 14:42:24,1.148s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,"User click ""URL""field",,2022-10-29 14:42:24,2022-10-29 14:42:25,0.768s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), findTestData(""Board/URL/URL"").getValue(1, 2), 0)",,"User input empty ""URL""",,2022-10-29 14:42:25,2022-10-29 14:42:25,0.129s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,"User click ""Insert"" button",,2022-10-29 14:42:25,2022-10-29 14:42:26,0.603s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,"Showing alert ""Not Valid URL""",,2022-10-29 14:42:26,2022-10-29 14:42:56,30.453s,FAILED
,,,,,,,
Test Cases/Board/TC_Board_CS-12,,,,2022-10-29 14:42:56,2022-10-29 14:43:31,34.775s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 14:42:57,2022-10-29 14:43:19,22.456s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,,,2022-10-29 14:43:19,2022-10-29 14:43:19,0.120s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,,,2022-10-29 14:43:19,2022-10-29 14:43:22,2.440s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,,,2022-10-29 14:43:22,2022-10-29 14:43:23,1.383s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,,,2022-10-29 14:43:23,2022-10-29 14:43:23,0.164s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,,,2022-10-29 14:43:23,2022-10-29 14:43:26,2.875s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,,,2022-10-29 14:43:26,2022-10-29 14:43:27,0.654s,PASSED
"checkElement(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,,,2022-10-29 14:43:27,2022-10-29 14:43:28,1.089s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,,,2022-10-29 14:43:28,2022-10-29 14:43:29,0.762s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), findTestData(""Board/URL/URL"").getValue(1, 3), 0)",,,,2022-10-29 14:43:29,2022-10-29 14:43:29,0.119s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,,,2022-10-29 14:43:29,2022-10-29 14:43:31,2.346s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,,,2022-10-29 14:43:31,2022-10-29 14:43:31,0.088s,PASSED
