Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddMemberWhodoyouWannabenotified""), 0)",,,,2022-10-29 15:56:18,2022-10-29 15:56:20,2.452s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-CheckBoxSelectAllMember""), 0)",,,,2022-10-29 15:56:20,2022-10-29 15:56:21,0.654s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-Donebutton""), 0)",,,,2022-10-29 15:56:21,2022-10-29 15:56:22,0.919s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-29 15:56:22,2022-10-29 15:56:22,0.160s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-33,,,,2022-10-29 15:56:22,2022-10-29 15:56:49,26.484s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 15:56:22,2022-10-29 15:56:41,18.174s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-29 15:56:41,2022-10-29 15:56:41,0.104s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-29 15:56:41,2022-10-29 15:56:42,1.401s,PASSED
"for ([i = 1, i < 3, (i++)])",,,,2022-10-29 15:56:42,2022-10-29 15:56:49,6.386s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-29 15:56:49,2022-10-29 15:56:49,0.124s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-35,,,,2022-10-29 15:56:49,2022-10-29 15:57:12,23.638s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-29 15:56:49,2022-10-29 15:57:07,18.078s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" Menu",,2022-10-29 15:57:07,2022-10-29 15:57:07,0.111s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-3dotbutton""), 0)",,"User click ""Three Dot"" button on post",,2022-10-29 15:57:07,2022-10-29 15:57:09,2.002s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Arhive-archivebutton""), 0)",,"User click ""Archive"" button",,2022-10-29 15:57:09,2022-10-29 15:57:10,0.669s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-ArchivePostPopup""), 0)",,,,2022-10-29 15:57:10,2022-10-29 15:57:10,0.143s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-Ok button""), 0)",,"User click ""Ok"" button",,2022-10-29 15:57:10,2022-10-29 15:57:12,2.457s,PASSED
