Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
hideKeyboard(),,User hide keyboard,,2022-10-31 08:45:27,2022-10-31 08:45:27,0.175s,PASSED
"swipe(724, 1830, 724, 1000)",,"User ""Swipe Up"" untill find ""Publish"" button",,2022-10-31 08:45:27,2022-10-31 08:45:28,0.934s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Post/POST-PublishButton""), 0)",,"User click ""Publish"" button ",,2022-10-31 08:45:28,2022-10-31 08:45:30,2.075s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/Post/POST-Assert-TitleMustBeFilled""), 0)",,,,2022-10-31 08:45:30,2022-10-31 08:45:31,0.146s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-26,,,,2022-10-31 08:45:31,2022-10-31 08:46:01,30.207s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:45:31,2022-10-31 08:45:51,19.759s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" menu",,2022-10-31 08:45:51,2022-10-31 08:45:51,0.124s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Post/POST-AddButtonOnTheBottomRightSide""), 0)",,"User click ""+"" button on the bottom right corner",,2022-10-31 08:45:51,2022-10-31 08:45:52,1.406s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Post/POST-TypeATitleField""), 0)",,"User click ""Type a Title"" field",,2022-10-31 08:45:52,2022-10-31 08:45:54,1.710s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Post/POST-TypeATitleField""), findTestData(""Blast/Post/PostData"").getValue(1, 2), 0)",,"User input Text in ""Type a Title"" field",,2022-10-31 08:45:54,2022-10-31 08:45:55,0.839s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Post/POST-YourTextHereField""), 0)",,"User click ""Description"" field",,2022-10-31 08:45:55,2022-10-31 08:45:56,0.992s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Post/Post-DescriptionField1""), findTestData(""Blast/Post/PostData"").getValue(2, 3), 0, STOP_ON_FAILURE)",,"User input empty text in ""Description"" field",,2022-10-31 08:45:56,2022-10-31 08:45:57,1.473s,PASSED
hideKeyboard(),,User hide keyboard,,2022-10-31 08:45:57,2022-10-31 08:45:57,0.164s,PASSED
"swipe(724, 1830, 724, 1000)",,"User ""Swipe Up"" untill find ""Publish"" button",,2022-10-31 08:45:57,2022-10-31 08:45:58,0.945s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Post/POST-PublishButton""), 0)",,"User click ""Publish"" button ",,2022-10-31 08:45:58,2022-10-31 08:46:01,2.480s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/Post/POST-Assert-DescriptionMustBeFilled""), 0)",,,,2022-10-31 08:46:01,2022-10-31 08:46:01,0.098s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-27,,,,2022-10-31 08:46:01,2022-10-31 08:46:31,29.766s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:46:01,2022-10-31 08:46:21,19.962s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" menu",,2022-10-31 08:46:21,2022-10-31 08:46:21,0.104s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-AddButtonOntheBottomRightSide""), 0)",,"User click ""+"" button on the bottom right corner",,2022-10-31 08:46:21,2022-10-31 08:46:24,2.583s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TypeATitleField""), 0)",,"User click ""Type a title"" field",,2022-10-31 08:46:24,2022-10-31 08:46:24,0.154s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-TypeATitleField""), findTestData(""Blast/Desc/Desc"").getValue(1, 1), 0)",,,,2022-10-31 08:46:24,2022-10-31 08:46:25,0.794s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-InsertLinkToolBar""), 0)",,,,2022-10-31 08:46:25,2022-10-31 08:46:26,1.663s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TextToDisplay1Field""), 0)",,,,2022-10-31 08:46:26,2022-10-31 08:46:27,0.142s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TextToDisplay2Field""), 0)",,,,2022-10-31 08:46:27,2022-10-31 08:46:27,0.776s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-TextToDisplay2Field""), findTestData(""Blast/Desc/Desc"").getValue(2, 1), 0)",,,,2022-10-31 08:46:27,2022-10-31 08:46:27,0.125s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL1Field""), 0)",,,,2022-10-31 08:46:27,2022-10-31 08:46:28,0.925s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL2Field""), 0)",,,,2022-10-31 08:46:28,2022-10-31 08:46:29,0.789s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-URL2Field""), findTestData(""Blast/Desc/Desc"").getValue(3, 1), 0)",,,,2022-10-31 08:46:29,2022-10-31 08:46:29,0.122s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-InsertLinkOKButton""), 0)",,,,2022-10-31 08:46:29,2022-10-31 08:46:31,1.288s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-28,,,,2022-10-31 08:46:31,2022-10-31 08:46:59,27.940s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:46:31,2022-10-31 08:46:49,18.425s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" menu",,2022-10-31 08:46:49,2022-10-31 08:46:51,1.288s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-AddButtonOntheBottomRightSide""), 0)",,"User click ""+"" button on the bottom right corner",,2022-10-31 08:46:51,2022-10-31 08:46:52,1.683s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TypeATitleField""), 0)",,"User click ""Type a title"" field",,2022-10-31 08:46:52,2022-10-31 08:46:53,0.958s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-TypeATitleField""), findTestData(""Blast/Desc/Desc"").getValue(1, 1), 0)",,,,2022-10-31 08:46:53,2022-10-31 08:46:54,0.726s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-InsertLinkToolBar""), 0)",,,,2022-10-31 08:46:54,2022-10-31 08:46:56,1.659s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TextToDisplay1Field""), 0)",,,,2022-10-31 08:46:56,2022-10-31 08:46:56,0.801s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-TextToDisplay2Field""), 0)",,,,2022-10-31 08:46:56,2022-10-31 08:46:57,0.134s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-TextToDisplay2Field""), findTestData(""Blast/Desc/Desc"").getValue(2, 3), 0)",,,,2022-10-31 08:46:57,2022-10-31 08:46:57,0.097s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL1Field""), 0)",,,,2022-10-31 08:46:57,2022-10-31 08:46:57,0.718s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL2Field""), 0)",,,,2022-10-31 08:46:57,2022-10-31 08:46:58,0.175s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-URL2Field""), findTestData(""Blast/Desc/Desc"").getValue(3, 3), 0)",,,,2022-10-31 08:46:58,2022-10-31 08:46:58,0.156s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-InsertLinkOKButton""), 0)",,,,2022-10-31 08:46:58,2022-10-31 08:46:58,0.683s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/Description/Desc-Assert-PleaseEntrtURL""), 0)",,,,2022-10-31 08:46:58,2022-10-31 08:46:59,0.117s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-29,,,,2022-10-31 08:46:59,2022-10-31 08:47:31,32.117s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:46:59,2022-10-31 08:47:17,18.620s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 08:47:17,2022-10-31 08:47:19,1.277s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 08:47:19,2022-10-31 08:47:21,2.391s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 08:47:21,2022-10-31 08:47:21,0.160s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 08:47:21,2022-10-31 08:47:23,1.499s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 08:47:23,2022-10-31 08:47:23,0.133s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(1, 1), 0)",,,,2022-10-31 08:47:23,2022-10-31 08:47:24,1.128s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 08:47:24,2022-10-31 08:47:25,1.335s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchInputTime""), 0)",,,,2022-10-31 08:47:25,2022-10-31 08:47:26,0.850s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterTimeHour""), 0)",,,,2022-10-31 08:47:26,2022-10-31 08:47:26,0.135s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterTimeHour""), findTestData(""Blast/Time"").getValue(1, 1), 0)",,,,2022-10-31 08:47:26,2022-10-31 08:47:28,1.245s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterMinute""), 0)",,,,2022-10-31 08:47:28,2022-10-31 08:47:28,0.629s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterMinute""), findTestData(""Blast/Time"").getValue(2, 1), 0)",,,,2022-10-31 08:47:28,2022-10-31 08:47:29,1.135s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SelectTimeOKbutton""), 0)",,,,2022-10-31 08:47:29,2022-10-31 08:47:31,1.271s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 08:47:31,2022-10-31 08:47:31,0.116s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-30,,,,2022-10-31 08:47:31,2022-10-31 08:47:58,27.251s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:47:31,2022-10-31 08:47:51,19.870s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 08:47:51,2022-10-31 08:47:51,0.205s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 08:47:51,2022-10-31 08:47:52,1.384s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 08:47:52,2022-10-31 08:47:54,1.647s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 08:47:54,2022-10-31 08:47:55,1.320s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 08:47:55,2022-10-31 08:47:56,0.699s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(2, 1), 0)",,,,2022-10-31 08:47:56,2022-10-31 08:47:57,0.660s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 08:47:57,2022-10-31 08:47:58,1.129s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-Asset-InvalidDateFormat""), 0)",,,,2022-10-31 08:47:58,2022-10-31 08:47:58,0.106s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-31,,,,2022-10-31 08:47:58,2022-10-31 08:48:24,26.033s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:47:58,2022-10-31 08:48:17,18.361s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 08:48:17,2022-10-31 08:48:18,1.368s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 08:48:18,2022-10-31 08:48:20,1.792s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 08:48:20,2022-10-31 08:48:21,0.947s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 08:48:21,2022-10-31 08:48:22,1.393s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 08:48:22,2022-10-31 08:48:22,0.124s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(3, 1), 0)",,,,2022-10-31 08:48:22,2022-10-31 08:48:23,1.084s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 08:48:23,2022-10-31 08:48:24,0.638s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-Asset-InvalidDateFormat""), 0)",,,,2022-10-31 08:48:24,2022-10-31 08:48:24,0.100s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-32,,,,2022-10-31 08:48:24,2022-10-31 08:48:50,26.293s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:48:24,2022-10-31 08:48:44,20.082s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 08:48:44,2022-10-31 08:48:44,0.117s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 08:48:44,2022-10-31 08:48:46,1.666s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddMemberWhodoyouWannabenotified""), 0)",,,,2022-10-31 08:48:46,2022-10-31 08:48:49,2.385s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-CheckBoxSelectAllMember""), 0)",,,,2022-10-31 08:48:49,2022-10-31 08:48:49,0.707s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-Donebutton""), 0)",,,,2022-10-31 08:48:49,2022-10-31 08:48:50,0.900s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-31 08:48:50,2022-10-31 08:48:50,0.183s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-33,,,,2022-10-31 08:48:50,2022-10-31 08:49:19,28.513s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:48:51,2022-10-31 08:49:10,19.363s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 08:49:10,2022-10-31 08:49:11,1.295s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 08:49:11,2022-10-31 08:49:14,2.396s,PASSED
"for ([i = 1, i < 3, (i++)])",,,,2022-10-31 08:49:14,2022-10-31 08:49:19,4.959s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-31 08:49:19,2022-10-31 08:49:19,0.125s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-35,,,,2022-10-31 08:49:19,2022-10-31 08:49:43,24.530s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 08:49:19,2022-10-31 08:49:38,18.526s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" Menu",,2022-10-31 08:49:38,2022-10-31 08:49:39,1.274s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-3dotbutton""), 0)",,"User click ""Three Dot"" button on post",,2022-10-31 08:49:39,2022-10-31 08:49:41,2.570s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Arhive-archivebutton""), 0)",,"User click ""Archive"" button",,2022-10-31 08:49:41,2022-10-31 08:49:42,0.648s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-ArchivePostPopup""), 0)",,,,2022-10-31 08:49:42,2022-10-31 08:49:42,0.102s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-Ok button""), 0)",,"User click ""Ok"" button",,2022-10-31 08:49:42,2022-10-31 08:49:43,1.139s,PASSED
