Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Cicle Staging Mobile App - Group Chat,,,,2022-10-30 01:30:43,2022-10-30 01:38:23,7m - 39.813s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-13,,,,2022-10-30 01:30:44,2022-10-30 01:31:23,39.824s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 01:30:44,2022-10-30 01:31:10,26.426s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" Menu",,2022-10-30 01:31:10,2022-10-30 01:31:13,2.086s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 01:31:13,2022-10-30 01:31:16,3.026s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" Field",,2022-10-30 01:31:16,2022-10-30 01:31:16,0.136s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 01:31:16,2022-10-30 01:31:19,3.008s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(1, 1), 0)",,"User Input Text in ""Type Message"" Field",,2022-10-30 01:31:19,2022-10-30 01:31:19,0.158s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 01:31:19,2022-10-30 01:31:22,3.018s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-30 01:31:22,2022-10-30 01:31:23,1.446s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-SendChat""), 0)",,Success to send Message on Group Chat,,2022-10-30 01:31:23,2022-10-30 01:31:23,0.155s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-14,,,,2022-10-30 01:31:23,2022-10-30 01:32:20,56.174s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 01:31:24,2022-10-30 01:31:43,19.306s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 01:31:43,2022-10-30 01:31:43,0.162s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 01:31:43,2022-10-30 01:31:46,3.014s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 01:31:46,2022-10-30 01:31:46,0.187s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-30 01:31:46,2022-10-30 01:31:49,3.024s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(2, 1), 0)",,"User Input Empty Text in ""Type Message"" Field",,2022-10-30 01:31:49,2022-10-30 01:31:50,0.152s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,Send button it not showing to send message,,2022-10-30 01:31:50,2022-10-30 01:32:20,30.084s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-36,,,,2022-10-30 01:32:20,2022-10-30 01:32:43,23.478s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-30 01:32:20,2022-10-30 01:32:39,19.412s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-30 01:32:39,2022-10-30 01:32:40,0.949s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-30 01:32:40,2022-10-30 01:32:40,0.120s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(2, 2), 0)",,"User Input Empty Text in ""Type Message"" Field",,2022-10-30 01:32:40,2022-10-30 01:32:41,0.744s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-30 01:32:41,2022-10-30 01:32:43,1.853s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-SendChat""), 0)",,"Success to send message using Space button as empty character on Group Chat
",,2022-10-30 01:32:43,2022-10-30 01:32:43,0.113s,PASSED
,,,,,,,
