Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(2, 1), 0)",,"User Input Empty Text in ""Type Message"" Field",,2022-10-31 12:33:52,2022-10-31 12:33:52,0.152s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,Send button it not showing to send message,,2022-10-31 12:33:52,2022-10-31 12:34:22,30.115s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-36,,,,2022-10-31 12:34:22,2022-10-31 12:34:47,24.806s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:34:22,2022-10-31 12:34:42,19.826s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:34:42,2022-10-31 12:34:43,0.207s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:34:43,2022-10-31 12:34:44,1.535s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(2, 2), 0)",,"User Input Empty Text in ""Type Message"" Field",,2022-10-31 12:34:44,2022-10-31 12:34:45,0.869s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-31 12:34:45,2022-10-31 12:34:47,1.932s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-SendChat""), 0)",,"Success to send message using Space button as empty character on Group Chat
",,2022-10-31 12:34:47,2022-10-31 12:34:47,0.143s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-39,,,,2022-10-31 12:34:47,2022-10-31 12:35:19,31.934s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:34:47,2022-10-31 12:35:08,20.310s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:35:08,2022-10-31 12:35:08,0.192s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-10-31 12:35:08,2022-10-31 12:35:13,5.015s,PASSED
"for ([i = 1, i < 2, (i++)])",,,,2022-10-31 12:35:13,2022-10-31 12:35:16,3.098s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DeleteMessageOnGroupChatButton""), 0)",,"User click ""Delete"" button",,2022-10-31 12:35:16,2022-10-31 12:35:17,0.731s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/OkForSureDeleteMessage""), 0)",,"User click ""OK"" button",,2022-10-31 12:35:17,2022-10-31 12:35:19,2.161s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/AssertDeleteMessage""), 0)",,"Showing message ""Delete group chat message success""",,2022-10-31 12:35:19,2022-10-31 12:35:19,0.139s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-37,,,,2022-10-31 12:35:19,2022-10-31 12:35:48,29.331s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:35:19,2022-10-31 12:35:39,20.119s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:35:39,2022-10-31 12:35:40,0.123s,PASSED
delay(3),,,,2022-10-31 12:35:40,2022-10-31 12:35:43,3.022s,PASSED
"for ([i = 1, i < 2, (i++)])",,,,2022-10-31 12:35:43,2022-10-31 12:35:47,4.018s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CopyTextButton""), 0)",,"User click ""Copy"" button",,2022-10-31 12:35:47,2022-10-31 12:35:47,0.181s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Group Chat/AssertCopyTextToClipBoard""), 0)",,,,2022-10-31 12:35:47,2022-10-31 12:35:48,1.449s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-38,,,,2022-10-31 12:35:48,2022-10-31 12:36:18,30.114s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:35:49,2022-10-31 12:36:09,20.102s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:36:09,2022-10-31 12:36:09,0.106s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-10-31 12:36:09,2022-10-31 12:36:14,5.010s,PASSED
"for ([i = 1, i < 2, (i++)])",,,,2022-10-31 12:36:14,2022-10-31 12:36:17,2.996s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CopyTextButton""), 0)",,"User click ""Copy"" button",,2022-10-31 12:36:17,2022-10-31 12:36:18,1.550s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Group Chat/AssertCopyTextToClipBoard""), 0)",,,,2022-10-31 12:36:18,2022-10-31 12:36:18,0.133s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-15,,,,2022-10-31 12:36:18,2022-10-31 12:36:46,27.418s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:36:19,2022-10-31 12:36:37,18.423s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:36:37,2022-10-31 12:36:38,1.325s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" Field",,2022-10-31 12:36:38,2022-10-31 12:36:40,1.460s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MentionUser-Button""), 0)",,"User click ""@"" button",,2022-10-31 12:36:40,2022-10-31 12:36:41,1.429s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MentionAllUserOnChat-Button""), 0)",,"User click ""Mention All User"" button",,2022-10-31 12:36:41,2022-10-31 12:36:42,1.078s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-31 12:36:42,2022-10-31 12:36:44,1.388s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Group Chat/AssertMentionAllUser""), 2)",,Success Mentioned All User on Group Chat,,2022-10-31 12:36:44,2022-10-31 12:36:46,2.082s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-16,,,,2022-10-31 12:36:46,2022-10-31 12:37:14,28.257s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:36:46,2022-10-31 12:37:06,19.819s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:37:06,2022-10-31 12:37:06,0.138s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:37:06,2022-10-31 12:37:07,1.342s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-31 12:37:07,2022-10-31 12:37:09,1.644s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromGalleryAttachment-Button""), 0)",,"User click ""Image From Gallery"" button",,2022-10-31 12:37:09,2022-10-31 12:37:11,1.862s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Image-AddImageFromFiles-RECENT FILES""), 0, STOP_ON_FAILURE)",,"Success to ""Add Image from Gallery"" on Group Chat",,2022-10-31 12:37:11,2022-10-31 12:37:11,0.205s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-31 12:37:11,2022-10-31 12:37:14,3.023s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-17,,,,2022-10-31 12:37:14,2022-10-31 12:38:03,48.887s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:37:14,2022-10-31 12:37:33,18.954s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:37:33,2022-10-31 12:37:35,1.293s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-31 12:37:35,2022-10-31 12:37:38,3.016s,PASSED
"for ([i = 1, i <= 3, (i++)])",,,,2022-10-31 12:37:38,2022-10-31 12:37:39,0.991s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DownloadImageButtonGroupChat""), 0)",,,,2022-10-31 12:37:39,2022-10-31 12:37:41,1.959s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-10-31 12:37:41,2022-10-31 12:37:44,3.024s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-NotifStartDownload""), 0)",,,,2022-10-31 12:37:44,2022-10-31 12:37:58,14.621s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-Downloaded""), 0)",,,,2022-10-31 12:37:58,2022-10-31 12:38:01,2.566s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/OPEN URL Downloaded Image""), 0)",,,,2022-10-31 12:38:01,2022-10-31 12:38:01,0.153s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Media not found-OPEN IMAGE""), 0, OPTIONAL)",,,,2022-10-31 12:38:01,2022-10-31 12:38:03,1.991s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-18,,,,2022-10-31 12:38:03,2022-10-31 12:38:30,26.484s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:38:03,2022-10-31 12:38:22,18.955s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:38:22,2022-10-31 12:38:24,1.293s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:38:24,2022-10-31 12:38:25,1.450s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-31 12:38:25,2022-10-31 12:38:27,1.653s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromCameraAttachment-Button""), 0)",,"User click ""Image From Camera"" button",,2022-10-31 12:38:27,2022-10-31 12:38:27,0.157s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/shutterCamera-Button""), 0, STOP_ON_FAILURE)",,"User click ""Shutter Camera"" button",,2022-10-31 12:38:27,2022-10-31 12:38:28,1.527s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Group Chat/CheckCameraButton""), 0)",,"User click ""Check"" button on Camera",,2022-10-31 12:38:28,2022-10-31 12:38:30,1.113s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-19,,,,2022-10-31 12:38:30,2022-10-31 12:38:57,27.706s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:38:30,2022-10-31 12:38:50,20.072s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:38:50,2022-10-31 12:38:50,0.158s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:38:50,2022-10-31 12:38:52,1.397s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-31 12:38:52,2022-10-31 12:38:53,1.620s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-31 12:38:53,2022-10-31 12:38:53,0.177s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-31 12:38:53,2022-10-31 12:38:55,1.875s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MP4 FILE""), 0)",,User click Video with MP4 Format,,2022-10-31 12:38:55,2022-10-31 12:38:57,2.011s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-20,,,,2022-10-31 12:38:57,2022-10-31 12:39:39,42.076s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:38:58,2022-10-31 12:39:18,20.254s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:39:18,2022-10-31 12:39:18,0.121s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:39:18,2022-10-31 12:39:20,1.484s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-31 12:39:20,2022-10-31 12:39:21,1.540s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,"User click ""Document & Video"" button",,2022-10-31 12:39:21,2022-10-31 12:39:21,0.149s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Video Button-RECENT FILES""), 0)",,"User click ""Video"" menu in file",,2022-10-31 12:39:21,2022-10-31 12:39:23,1.766s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/MOV Files2""), 0)",,User click Video with MOV Format,,2022-10-31 12:39:23,2022-10-31 12:39:25,2.077s,PASSED
delay(2),,,,2022-10-31 12:39:25,2022-10-31 12:39:27,2.012s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/FormatFileNotAllowed""), 0)",,,,2022-10-31 12:39:27,2022-10-31 12:39:39,12.140s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-21,,,,2022-10-31 12:39:39,2022-10-31 12:39:41,1.283s,FAILED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:39:40,2022-10-31 12:39:41,0.946s,FAILED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-22,,,,2022-10-31 12:39:41,2022-10-31 12:40:08,27.580s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:39:41,2022-10-31 12:40:01,20.193s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:40:01,2022-10-31 12:40:01,0.142s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-31 12:40:01,2022-10-31 12:40:03,1.368s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-31 12:40:03,2022-10-31 12:40:04,1.668s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DocumentandVideoAttachment-Button""), 0)",,Navigate user to user files,,2022-10-31 12:40:04,2022-10-31 12:40:06,1.230s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio button - Files""), 0)",,"User click ""Audio"" button",,2022-10-31 12:40:06,2022-10-31 12:40:06,0.750s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Audio File - Files""), 0)",,"User click ""Audio"" file",,2022-10-31 12:40:06,2022-10-31 12:40:08,2.011s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-23,,,,2022-10-31 12:40:08,2022-10-31 12:40:33,24.373s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 12:40:09,2022-10-31 12:40:29,20.343s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-31 12:40:29,2022-10-31 12:40:29,0.166s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownButtonOnTheUpperRightSide-Button""), 0)",,"User click ""Group Chat"" Drop down button on the upper right side",,2022-10-31 12:40:29,2022-10-31 12:40:31,2.059s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/DropDownGroupChat-Button""), 0)",,"User click ""Group Chat"" button in dropdown menu",,2022-10-31 12:40:31,2022-10-31 12:40:33,1.302s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/LayoutGroupChat""), 0, OPTIONAL)",,,,2022-10-31 12:40:33,2022-10-31 12:40:33,0.148s,PASSED
