Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL1Field""), 0)",,,,2022-10-31 13:33:11,2022-10-31 13:33:11,0.158s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-URL2Field""), 0)",,,,2022-10-31 13:33:11,2022-10-31 13:33:12,0.708s,PASSED
"setText(findTestObject(""cicle.staging/Blast/Description/Desc-URL2Field""), findTestData(""Blast/Desc/Desc"").getValue(3, 3), 0)",,,,2022-10-31 13:33:12,2022-10-31 13:33:12,0.372s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Description/Desc-InsertLinkOKButton""), 0)",,,,2022-10-31 13:33:12,2022-10-31 13:33:13,0.771s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/Description/Desc-Assert-PleaseEntrtURL""), 0)",,,,2022-10-31 13:33:13,2022-10-31 13:33:13,0.145s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-29,,,,2022-10-31 13:33:13,2022-10-31 13:33:47,33.883s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:33:13,2022-10-31 13:33:34,20.478s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 13:33:34,2022-10-31 13:33:35,1.323s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 13:33:35,2022-10-31 13:33:37,1.667s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 13:33:37,2022-10-31 13:33:38,1.616s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 13:33:38,2022-10-31 13:33:40,1.404s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 13:33:40,2022-10-31 13:33:40,0.145s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(1, 1), 0)",,,,2022-10-31 13:33:40,2022-10-31 13:33:41,1.116s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 13:33:41,2022-10-31 13:33:42,1.338s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchInputTime""), 0)",,,,2022-10-31 13:33:42,2022-10-31 13:33:43,0.869s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterTimeHour""), 0)",,,,2022-10-31 13:33:43,2022-10-31 13:33:43,0.163s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterTimeHour""), findTestData(""Blast/Time"").getValue(1, 1), 0)",,,,2022-10-31 13:33:43,2022-10-31 13:33:44,0.728s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterMinute""), 0)",,,,2022-10-31 13:33:44,2022-10-31 13:33:45,0.618s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterMinute""), findTestData(""Blast/Time"").getValue(2, 1), 0)",,,,2022-10-31 13:33:45,2022-10-31 13:33:45,0.592s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SelectTimeOKbutton""), 0)",,,,2022-10-31 13:33:45,2022-10-31 13:33:47,1.272s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 13:33:47,2022-10-31 13:33:47,0.141s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-30,,,,2022-10-31 13:33:47,2022-10-31 13:34:15,28.185s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:33:47,2022-10-31 13:34:06,19.293s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 13:34:06,2022-10-31 13:34:08,1.315s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 13:34:08,2022-10-31 13:34:09,1.694s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 13:34:09,2022-10-31 13:34:11,1.628s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 13:34:11,2022-10-31 13:34:12,1.394s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 13:34:12,2022-10-31 13:34:12,0.187s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(2, 1), 0)",,,,2022-10-31 13:34:12,2022-10-31 13:34:14,1.135s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 13:34:14,2022-10-31 13:34:15,1.129s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-Asset-InvalidDateFormat""), 0)",,,,2022-10-31 13:34:15,2022-10-31 13:34:15,0.133s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-31,,,,2022-10-31 13:34:15,2022-10-31 13:34:43,27.801s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:34:15,2022-10-31 13:34:34,19.165s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 13:34:34,2022-10-31 13:34:36,1.316s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 13:34:36,2022-10-31 13:34:37,1.789s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-DueDate1""), 0)",,,,2022-10-31 13:34:37,2022-10-31 13:34:39,1.684s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-SwitchToInputButton""), 0)",,,,2022-10-31 13:34:39,2022-10-31 13:34:41,1.460s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), 0)",,,,2022-10-31 13:34:41,2022-10-31 13:34:41,0.226s,PASSED
"setText(findTestObject(""cicle.staging/Blast/DueDate/Date-EnterDateField""), findTestData(""Blast/Date"").getValue(3, 1), 0)",,,,2022-10-31 13:34:41,2022-10-31 13:34:42,1.133s,PASSED
"tap(findTestObject(""cicle.staging/Blast/DueDate/Date-OkButtonDate""), 0)",,,,2022-10-31 13:34:42,2022-10-31 13:34:43,0.682s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Blast/DueDate/Date-Asset-InvalidDateFormat""), 0)",,,,2022-10-31 13:34:43,2022-10-31 13:34:43,0.120s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-32,,,,2022-10-31 13:34:43,2022-10-31 13:35:11,27.942s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:34:43,2022-10-31 13:35:04,21.416s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 13:35:04,2022-10-31 13:35:05,0.172s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 13:35:05,2022-10-31 13:35:07,1.868s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddMemberWhodoyouWannabenotified""), 0)",,,,2022-10-31 13:35:07,2022-10-31 13:35:09,2.387s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-CheckBoxSelectAllMember""), 0)",,,,2022-10-31 13:35:09,2022-10-31 13:35:10,0.700s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-Donebutton""), 0)",,,,2022-10-31 13:35:10,2022-10-31 13:35:10,0.876s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-31 13:35:10,2022-10-31 13:35:11,0.166s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-33,,,,2022-10-31 13:35:11,2022-10-31 13:35:41,29.928s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:35:11,2022-10-31 13:35:32,20.889s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,,,2022-10-31 13:35:32,2022-10-31 13:35:32,0.157s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AddButtonOntheBottomRightSide""), 0)",,,,2022-10-31 13:35:32,2022-10-31 13:35:34,1.714s,PASSED
"for ([i = 1, i < 3, (i++)])",,,,2022-10-31 13:35:34,2022-10-31 13:35:40,6.534s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/MemberNotification/Notif-AllMemberAssert""), 0)",,,,2022-10-31 13:35:40,2022-10-31 13:35:41,0.169s,PASSED
,,,,,,,
Test Cases/Blast/TC_Blast_CS-35,,,,2022-10-31 13:35:41,2022-10-31 13:36:06,25.858s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-31 13:35:41,2022-10-31 13:36:00,18.981s,PASSED
"tap(findTestObject(""cicle.staging/Blast/Menu/BlastMenu""), 0)",,"User click ""Blast"" Menu",,2022-10-31 13:36:00,2022-10-31 13:36:01,1.335s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-3dotbutton""), 0)",,"User click ""Three Dot"" button on post",,2022-10-31 13:36:01,2022-10-31 13:36:03,2.167s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Arhive-archivebutton""), 0)",,"User click ""Archive"" button",,2022-10-31 13:36:03,2022-10-31 13:36:04,0.665s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-ArchivePostPopup""), 0)",,,,2022-10-31 13:36:04,2022-10-31 13:36:04,0.104s,PASSED
"tap(findTestObject(""Object Repository/cicle.staging/Blast/Archive/Archive-Ok button""), 0)",,"User click ""Ok"" button",,2022-10-31 13:36:04,2022-10-31 13:36:06,2.391s,PASSED
