Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), Day1, 0)",,"User Input Text ""Name of Label""",,2022-10-28 21:31:52,2022-10-28 21:31:52,0.836s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/LabelColor-Green01""), 0)",,"User click one of ""Label Color""",,2022-10-28 21:31:52,2022-10-28 21:31:53,0.939s,PASSED
hideKeyboard(),,User Hide Keyboard,,2022-10-28 21:31:53,2022-10-28 21:31:54,0.613s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/SubmitLabel-Button""), 0)",,User click Submit Button,,2022-10-28 21:31:54,2022-10-28 21:31:56,2.355s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Label/Assertion-Label-CreatingLabelForThisBoardSuccess""), 0)",,User get notificiation creating Label for this Board Success,,2022-10-28 21:31:56,2022-10-28 21:31:57,0.132s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-07,,,,2022-10-28 21:31:57,2022-10-28 21:32:26,29.455s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:31:57,2022-10-28 21:32:19,22.338s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-28 21:32:19,2022-10-28 21:32:19,0.105s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-28 21:32:19,2022-10-28 21:32:20,1.006s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-Button""), 0)",,"User click ""Label"" button",,2022-10-28 21:32:20,2022-10-28 21:32:23,2.354s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/Label-CreateNewLabel""), 3, OPTIONAL)",,"User click ""New Label"" button",,2022-10-28 21:32:23,2022-10-28 21:32:23,0.838s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), 0)",,"User click ""Name your label"" field",,2022-10-28 21:32:23,2022-10-28 21:32:24,0.828s,PASSED
"setText(findTestObject(""cicle.staging/Board/Label/NameYourLabel-Field""), """", 0)",,"User Input Empty ""Name of Label""",,2022-10-28 21:32:24,2022-10-28 21:32:24,0.116s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/LabelColor-Navy01""), 0)",,"User click one of ""Label Color""",,2022-10-28 21:32:24,2022-10-28 21:32:25,0.127s,PASSED
hideKeyboard(),,User Hide Keyboard,,2022-10-28 21:32:25,2022-10-28 21:32:25,0.337s,PASSED
"tap(findTestObject(""cicle.staging/Board/Label/SubmitLabel-Button""), 0)",,"User click ""Submit"" Button",,2022-10-28 21:32:25,2022-10-28 21:32:26,1.122s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-08,,,,2022-10-28 21:32:26,2022-10-28 21:32:55,29.454s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:32:26,2022-10-28 21:32:48,22.142s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-28 21:32:48,2022-10-28 21:32:49,0.115s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-28 21:32:49,2022-10-28 21:32:49,0.855s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-28 21:32:49,2022-10-28 21:32:52,2.395s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell me your comment here"" field",,2022-10-28 21:32:52,2022-10-28 21:32:52,0.235s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), Comment, 0)",,"User input text comment in ""Tell me your comment here"" field",,2022-10-28 21:32:52,2022-10-28 21:32:54,1.921s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/SubmitButton-Comment""), 0)",,"User click "" Submit "" button",,2022-10-28 21:32:54,2022-10-28 21:32:55,1.528s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-09,,,,2022-10-28 21:32:55,2022-10-28 21:33:26,30.611s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:32:56,2022-10-28 21:33:19,22.831s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" menu",,2022-10-28 21:33:19,2022-10-28 21:33:19,0.641s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-28 21:33:19,2022-10-28 21:33:21,2.016s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-28 21:33:21,2022-10-28 21:33:22,1.143s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell me your comment here"" field",,2022-10-28 21:33:22,2022-10-28 21:33:23,0.147s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), """", 0)",,"User input empty text comment in ""Tell me your comment here"" field",,2022-10-28 21:33:23,2022-10-28 21:33:24,1.837s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/SubmitButton-Comment""), 0)",,"User click "" Submit "" button",,2022-10-28 21:33:24,2022-10-28 21:33:26,1.572s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/Assertion-CommentCantBeEmpty""), 0, STOP_ON_FAILURE)",,"Showing alert message ""comments can't be empty""",,2022-10-28 21:33:26,2022-10-28 21:33:26,0.115s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-10,,,,2022-10-28 21:33:26,2022-10-28 21:33:59,33.270s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:33:26,2022-10-28 21:33:49,22.355s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" Menu",,2022-10-28 21:33:49,2022-10-28 21:33:49,0.219s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-28 21:33:49,2022-10-28 21:33:50,0.853s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-28 21:33:50,2022-10-28 21:33:52,2.441s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell your comment here"" field",,2022-10-28 21:33:52,2022-10-28 21:33:52,0.193s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,"User click ""+"" on toolbar add comment",,2022-10-28 21:33:52,2022-10-28 21:33:55,2.714s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,"User click ""Image""button",,2022-10-28 21:33:55,2022-10-28 21:33:56,0.693s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,"User click ""By URL"" button",,2022-10-28 21:33:56,2022-10-28 21:33:57,1.034s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,"User click ""URL""field",,2022-10-28 21:33:57,2022-10-28 21:33:57,0.156s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), Url, 0)",,"User input valid ""URL""",,2022-10-28 21:33:57,2022-10-28 21:33:58,0.704s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,"User click ""Insert"" Button",,2022-10-28 21:33:58,2022-10-28 21:33:59,1.682s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-11,,,,2022-10-28 21:33:59,2022-10-28 21:34:34,34.723s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:34:00,2022-10-28 21:34:22,22.345s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,"User click ""Board"" Menu",,2022-10-28 21:34:22,2022-10-28 21:34:22,0.145s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,"User click one of ""Card Name""",,2022-10-28 21:34:22,2022-10-28 21:34:23,1.142s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,"User click ""Add new comment"" field",,2022-10-28 21:34:23,2022-10-28 21:34:26,2.741s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,"User click ""Tell your comment here"" field",,2022-10-28 21:34:26,2022-10-28 21:34:26,0.167s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,"User click ""+"" on toolbar add comment",,2022-10-28 21:34:26,2022-10-28 21:34:29,2.726s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,"User click ""Image""button",,2022-10-28 21:34:29,2022-10-28 21:34:30,0.707s,PASSED
"checkElement(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,"User click ""By URL"" button",,2022-10-28 21:34:30,2022-10-28 21:34:31,1.164s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,"User click ""URL""field",,2022-10-28 21:34:31,2022-10-28 21:34:31,0.151s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), BlankURL, 0)",,"User input invalid ""URL""",,2022-10-28 21:34:31,2022-10-28 21:34:32,0.745s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,"User click ""Insert"" button",,2022-10-28 21:34:32,2022-10-28 21:34:34,2.361s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,"Showing alert ""Not Valid URL""",,2022-10-28 21:34:34,2022-10-28 21:34:34,0.113s,PASSED
,,,,,,,
Test Cases/Board/TC_Board_CS-12,,,,2022-10-28 21:34:34,2022-10-28 21:35:08,34.315s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:34:34,2022-10-28 21:34:57,22.476s,PASSED
"tap(findTestObject(""cicle.staging/Board/Board-Menu""), 0)",,,,2022-10-28 21:34:57,2022-10-28 21:34:57,0.165s,PASSED
"tap(findTestObject(""cicle.staging/Board/Card/userCardAccount""), 0)",,,,2022-10-28 21:34:57,2022-10-28 21:34:58,1.137s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddNewComment-Button""), 0)",,,,2022-10-28 21:34:58,2022-10-28 21:35:00,2.275s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddComment2-Field""), 0)",,,,2022-10-28 21:35:00,2022-10-28 21:35:01,0.152s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddAttachmentPopUPKeyboard-Button""), 0, STOP_ON_FAILURE)",,,,2022-10-28 21:35:01,2022-10-28 21:35:03,2.784s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/AddImageOnComment-Button""), 0)",,,,2022-10-28 21:35:03,2022-10-28 21:35:04,0.658s,PASSED
"checkElement(findTestObject(""cicle.staging/Board/Comment/AddImageByURL-Comment""), 0)",,,,2022-10-28 21:35:04,2022-10-28 21:35:05,1.126s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), 0)",,,,2022-10-28 21:35:05,2022-10-28 21:35:06,0.752s,PASSED
"setText(findTestObject(""cicle.staging/Board/Comment/InsertLinkHere-Image-Field""), InvalidURL, 0)",,,,2022-10-28 21:35:06,2022-10-28 21:35:06,0.112s,PASSED
"tap(findTestObject(""cicle.staging/Board/Comment/Comment-SelectInsert-Button""), 0)",,,,2022-10-28 21:35:06,2022-10-28 21:35:08,2.362s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Board/Comment/AssertionNotValidURL-Comment""), 0)",,,,2022-10-28 21:35:08,2022-10-28 21:35:08,0.110s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-13,,,,2022-10-28 21:35:08,2022-10-28 21:35:36,27.229s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:35:09,2022-10-28 21:35:31,22.344s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" Menu",,2022-10-28 21:35:31,2022-10-28 21:35:31,0.121s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" Field",,2022-10-28 21:35:31,2022-10-28 21:35:32,1.396s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(1, 1), 0)",,"User Input Text in ""Type Message"" Field",,2022-10-28 21:35:32,2022-10-28 21:35:33,0.890s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,User click Send button,,2022-10-28 21:35:33,2022-10-28 21:35:36,2.189s,PASSED
"verifyElementVisible(findTestObject(""cicle.staging/Group Chat/Assertion-SendChat""), 0)",,Success to send Message on Group Chat,,2022-10-28 21:35:36,2022-10-28 21:35:36,0.099s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-14,,,,2022-10-28 21:35:36,2022-10-28 21:36:31,55.000s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:35:36,2022-10-28 21:35:58,22.259s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-28 21:35:58,2022-10-28 21:35:58,0.124s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-28 21:35:58,2022-10-28 21:36:00,1.522s,PASSED
"setText(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), findTestData(""GroupChat/sendMessageonGroupChat"").getValue(2, 1), 0)",,"User Input Empty Text in ""Type Message"" Field",,2022-10-28 21:36:00,2022-10-28 21:36:01,0.775s,PASSED
"verifyElementNotVisible(findTestObject(""cicle.staging/Group Chat/SendChat-Button""), 0)",,Send button it not showing to send message,,2022-10-28 21:36:01,2022-10-28 21:36:31,30.122s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-15,,,,2022-10-28 21:36:31,2022-10-28 21:36:32,1.128s,FAILED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:36:31,2022-10-28 21:36:32,0.868s,FAILED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-16,,,,2022-10-28 21:36:32,2022-10-28 21:36:59,27.480s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:36:32,2022-10-28 21:36:54,22.241s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-28 21:36:54,2022-10-28 21:36:54,0.097s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-28 21:36:54,2022-10-28 21:36:56,1.314s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-28 21:36:56,2022-10-28 21:36:57,1.611s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromGalleryAttachment-Button""), 0)",,"User click ""Image From Gallery"" button",,2022-10-28 21:36:57,2022-10-28 21:36:57,0.144s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/Image-AddImageFromFiles-RECENT FILES""), 0, STOP_ON_FAILURE)",,"Success to ""Add Image from Gallery"" on Group Chat",,2022-10-28 21:36:57,2022-10-28 21:36:59,1.862s,PASSED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-17,,,,2022-10-28 21:36:59,2022-10-28 21:37:54,54.727s,FAILED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:37:00,2022-10-28 21:37:23,23.683s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-28 21:37:23,2022-10-28 21:37:23,0.123s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/IMAGE ON GROUP CHAT""), 0)",,,,2022-10-28 21:37:23,2022-10-28 21:37:54,30.596s,FAILED
,,,,,,,
Test Cases/GroupChat/TC_Group Chat_CS-18,,,,2022-10-28 21:37:54,2022-10-28 21:38:23,28.522s,PASSED
"callTestCase(findTestCase(""Sign in/TC_Sign in_CS-40""), [:], STOP_ON_FAILURE)",,,,2022-10-28 21:37:54,2022-10-28 21:38:17,22.339s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChatMenu""), 0)",,"User click ""Group Chat"" menu",,2022-10-28 21:38:17,2022-10-28 21:38:17,0.122s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/TypeMessage-Field""), 0)",,"User click ""Type Message"" field",,2022-10-28 21:38:17,2022-10-28 21:38:18,1.626s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/GroupChat-AttachmentButtonPopUpKeyboard""), 0)",,"User click ""Attachment"" button",,2022-10-28 21:38:18,2022-10-28 21:38:20,1.578s,PASSED
"tap(findTestObject(""cicle.staging/Group Chat/ImageFromCameraAttachment-Button""), 0)",,"User click ""Image From Camera"" button",,2022-10-28 21:38:20,2022-10-28 21:38:20,0.144s,PASSED
